zip code,location,latitude,longitude
10309,POINT (-74.19609 40.52991),40.52991, -74.19609
10035,POINT (-73.940674 40.79993),40.79993, -73.940674
10306,POINT (-74.09205 40.568893),40.568893, -74.09205
11207,POINT (-73.913315 40.68452),40.68452, -73.913315
10307,POINT (-74.24059 40.51149),40.51149, -74.24059
10454-4606,POINT (-73.924355 40.806835),40.806835, -73.924355
11101,POINT (-73.942055 40.755646),40.755646, -73.942055
10303,POINT (-74.15878 40.624565),40.624565, -74.15878
11252,POINT (-74.01842 40.603584),40.603584, -74.01842
10469,POINT (-73.85158 40.880825),40.880825, -73.85158
11423,POINT (-73.773605 40.72248),40.72248, -73.773605
10314,POINT (-74.13107 40.600117),40.600117, -74.13107
11359,POINT (-73.7787 40.788555),40.788555, -73.7787
11208,POINT (-73.86671 40.662247),40.662247, -73.86671
11692,POINT (-73.78249 40.593),40.593, -73.78249
10314,POINT (-74.13827 40.609943),40.609943, -74.13827
11377,POINT (-73.89408 40.739025),40.739025, -73.89408
11207,POINT (-73.89744 40.678276),40.678276, -73.89744
11230,POINT (-73.96056 40.630974),40.630974, -73.96056
111354,POINT (-73.83775 40.754253),40.754253, -73.83775
11235,POINT (-73.927216 40.5848),40.5848, -73.927216
11204,POINT (-73.99161 40.614452),40.614452, -73.99161
11354,POINT (-73.81911 40.763695),40.763695, -73.81911
10031,POINT (-73.959335 40.820343),40.820343, -73.959335
11412,POINT (-73.766266 40.69581),40.69581, -73.766266
11233,POINT (-73.911385 40.680977),40.680977, -73.911385
11207,POINT (-73.90852 40.6818),40.6818, -73.90852
11101,POINT (-73.93673 40.749996),40.749996, -73.93673
11356,POINT (-73.850746 40.791855),40.791855, -73.850746
11223,POINT (-73.97602 40.598976),40.598976, -73.97602
10302,POINT (-74.139565 40.630516),40.630516, -74.139565
11378,POINT (-73.90179 40.72632),40.72632, -73.90179
11435,POINT (-73.81181 40.704365),40.704365, -73.81181
11378,POINT (-73.91057 40.721),40.721, -73.91057
10304,POINT (-74.07994 40.606327),40.606327, -74.07994
10034,POINT (-73.92807 40.8662),40.8662, -73.92807
10466,POINT (-73.85262 40.897808),40.897808, -73.85262
10029,POINT (-73.94057 40.793186),40.793186, -73.94057
10314,POINT (-74.13594 40.616875),40.616875, -74.13594
10314,POINT (-74.12352 40.606243),40.606243, -74.12352
10034,POINT (-73.913345 40.871754),40.871754, -73.913345
11420,POINT (-73.80802 40.684284),40.684284, -73.80802
111354,POINT (-73.83749 40.768166),40.768166, -73.83749
11422,POINT (-73.73395 40.652233),40.652233, -73.73395
10314,POINT (-74.15081 40.619446),40.619446, -74.15081
11225,POINT (-73.94761 40.659584),40.659584, -73.94761
10314,POINT (-74.16542 40.590977),40.590977, -74.16542
10303,POINT (-74.162315 40.61816),40.61816, -74.162315
11211,POINT (-73.948074 40.716328),40.716328, -73.948074
11208,POINT (-73.86666 40.680542),40.680542, -73.86666
10034,POINT (-73.92594 40.8752),40.8752, -73.92594
11233,POINT (-73.91805 40.68721),40.68721, -73.91805
10314,POINT (-74.18856 40.59547),40.59547, -74.18856
10472,POINT (-73.89067 40.825306),40.825306, -73.89067
10457,POINT (-73.91209 40.83945),40.83945, -73.91209
11697,POINT (-73.90822 40.595985),40.595985, -73.90822
11207,POINT (-73.89785 40.67567),40.67567, -73.89785
10314,POINT (-74.12079 40.60453),40.60453, -74.12079
11206,POINT (-73.94104 40.704636),40.704636, -73.94104
10472,POINT (-73.870804 40.82466),40.82466, -73.870804
11432,POINT (-73.7985 40.718704),40.718704, -73.7985
10314,POINT (-74.16724 40.61087),40.61087, -74.16724
11364,POINT (-73.7475 40.751766),40.751766, -73.7475
11417,POINT (-73.851 40.68057),40.68057, -73.851
10025,POINT (-73.967995 40.80051),40.80051, -73.967995
11208,POINT (-73.87838 40.668232),40.668232, -73.87838
11419,POINT (-73.81335 40.692772),40.692772, -73.81335
11419,POINT (-73.81885 40.69124),40.69124, -73.81885
10314,POINT (-74.1275 40.57979),40.57979, -74.1275
10037,POINT (-73.979294 40.7528),40.7528, -73.979294
10455,POINT (-73.917725 40.82065),40.82065, -73.917725
11694,POINT (-73.862274 40.57339),40.57339, -73.862274
10466,POINT (-73.83236 40.887867),40.887867, -73.83236
10314,POINT (-74.153145 40.61436),40.61436, -74.153145
10304,POINT (-74.0838 40.61581),40.61581, -74.0838
11210,POINT (-73.94273 40.631958),40.631958, -73.94273
10469,POINT (-73.84726 40.870987),40.870987, -73.84726
10314,POINT (-74.14093 40.60809),40.60809, -74.14093
11001,POINT (-73.723145 40.755558),40.755558, -73.723145
10474,POINT (-73.89299 40.8178),40.8178, -73.89299
11691,POINT (-73.745415 40.601955),40.601955, -73.745415
11236,POINT (-73.89712 40.621296),40.621296, -73.89712
10012,POINT (-73.99607 40.730156),40.730156, -73.99607
11385,POINT (-73.89634 40.705273),40.705273, -73.89634
10027,POINT (-73.95375 40.810368),40.810368, -73.95375
11366,POINT (-73.78826 40.726887),40.726887, -73.78826
11224,POINT (-73.9837 40.582382),40.582382, -73.9837
10032,POINT (-73.93528 40.832027),40.832027, -73.93528
11208,POINT (-73.87529 40.661106),40.661106, -73.87529
10032,POINT (-73.936134 40.843548),40.843548, -73.936134
10468,POINT (-73.89264 40.87004),40.87004, -73.89264
11218,POINT (-73.9777 40.65291),40.65291, -73.9777
11375,POINT (-73.84274 40.716644),40.716644, -73.84274
11230,POINT (-73.954735 40.61688),40.61688, -73.954735
10025,POINT (-73.958626 40.799976),40.799976, -73.958626
10305,POINT (-74.08479 40.593716),40.593716, -74.08479
11214,POINT (-73.988304 40.583466),40.583466, -73.988304
11411,POINT (-73.72685 40.69535),40.69535, -73.72685
11420,POINT (-73.80991 40.666653),40.666653, -73.80991
11691,POINT (-73.765915 40.607594),40.607594, -73.765915
11218,POINT (-73.975296 40.64939),40.64939, -73.975296
11233,POINT (-73.92198 40.679077),40.679077, -73.92198
10029-6408,POINT (-73.94391 40.779716),40.779716, -73.94391
11201,POINT (-73.98873 40.689243),40.689243, -73.98873
10309,POINT (-74.21177 40.546207),40.546207, -74.21177
10314,POINT (-74.17261 40.60297),40.60297, -74.17261
11355,POINT (-73.82335 40.74665),40.74665, -73.82335
11216,POINT (-73.94092 40.682835),40.682835, -73.94092
11236,POINT (-73.89746 40.609917),40.609917, -73.89746
11205,POINT (-73.96879 40.687866),40.687866, -73.96879
10314,POINT (-74.13098 40.608612),40.608612, -74.13098
11208,POINT (-73.87063 40.665092),40.665092, -73.87063
10454-4606,POINT (-73.92269 40.80605),40.80605, -73.92269
10467,POINT (-73.881485 40.874813),40.874813, -73.881485
10314,POINT (-74.13818 40.60742),40.60742, -74.13818
11377,POINT (-73.89691 40.74457),40.74457, -73.89691
11358,POINT (-73.792 40.76333),40.76333, -73.792
10459,POINT (-73.885635 40.83064),40.83064, -73.885635
11358:11432,POINT (-73.80282 40.749084),40.749084, -73.80282
11354,POINT (-73.825424 40.78076),40.78076, -73.825424
11697,POINT (-73.91784 40.58394),40.58394, -73.91784
11369,POINT (-73.85977 40.762238),40.762238, -73.85977
11422:11434,POINT (-73.77903 40.667328),40.667328, -73.77903
11419,POINT (-73.813324 40.6872),40.6872, -73.813324
11356,POINT (-73.840866 40.79069),40.79069, -73.840866
11213,POINT (-73.94488 40.6705),40.6705, -73.94488
11234,POINT (-73.90318 40.599945),40.599945, -73.90318
11412,POINT (-73.759 40.693615),40.693615, -73.759
10465,POINT (-73.81868 40.82218),40.82218, -73.81868
10473,POINT (-73.84596 40.82367),40.82367, -73.84596
10466,POINT (-73.84249 40.897266),40.897266, -73.84249
11355,POINT (-73.81477 40.741493),40.741493, -73.81477
10302,POINT (-74.133606 40.626377),40.626377, -74.133606
10457,POINT (-73.90947 40.843777),40.843777, -73.90947
10460,POINT (-73.88525 40.830997),40.830997, -73.88525
11370,POINT (-73.89562 40.77022),40.77022, -73.89562
11237,POINT (-73.9156 40.702045),40.702045, -73.9156
11220,POINT (-74.02001 40.642666),40.642666, -74.02001
10029,POINT (-73.94188 40.795403),40.795403, -73.94188
10311,POINT (-74.19243 40.588093),40.588093, -74.19243
11203,POINT (-73.92593 40.646557),40.646557, -73.92593
10303,POINT (-74.171295 40.64052),40.64052, -74.171295
10302,POINT (-74.1447 40.628227),40.628227, -74.1447
11434,POINT (-73.76509 40.670586),40.670586, -73.76509
10303,POINT (-74.14944 40.625175),40.625175, -74.14944
11223,POINT (-73.982155 40.605614),40.605614, -73.982155
11252,POINT (-74.02301 40.62015),40.62015, -74.02301
10466,POINT (-73.84548 40.901836),40.901836, -73.84548
11377,POINT (-73.90669 40.753323),40.753323, -73.90669
10312,POINT (-74.17414 40.537857),40.537857, -74.17414
11207,POINT (-73.890884 40.671318),40.671318, -73.890884
10314,POINT (-74.16143 40.577473),40.577473, -74.16143
10017-6927,POINT (-73.97034 40.74548),40.74548, -73.97034
11201-1832,POINT (-73.98772 40.701267),40.701267, -73.98772
11419,POINT (-73.81848 40.688446),40.688446, -73.81848
11207,POINT (-73.89646 40.662807),40.662807, -73.89646
11420,POINT (-73.80987 40.668552),40.668552, -73.80987
10455,POINT (-73.91448 40.81165),40.81165, -73.91448
11355,POINT (-73.831924 40.74315),40.74315, -73.831924
11206,POINT (-73.93849 40.70068),40.70068, -73.93849
11691,POINT (-73.76096 40.606453),40.606453, -73.76096
11238,POINT (-73.9628 40.67277),40.67277, -73.9628
11207,POINT (-73.9036 40.690407),40.690407, -73.9036
10314,POINT (-74.14929 40.621002),40.621002, -74.14929
10037,POINT (-73.942764 40.80574),40.80574, -73.942764
10302,POINT (-74.13504 40.640274),40.640274, -74.13504
10314,POINT (-74.16678 40.575615),40.575615, -74.16678
10311,POINT (-74.192986 40.588345),40.588345, -74.192986
11377,POINT (-73.89751 40.75093),40.75093, -73.89751
10032,POINT (-73.94375 40.838474),40.838474, -73.94375
11234,POINT (-73.93449 40.622936),40.622936, -73.93449
11225,POINT (-73.94799 40.66703),40.66703, -73.94799
11103,POINT (-73.91517 40.762337),40.762337, -73.91517
11432,POINT (-73.79915 40.706684),40.706684, -73.79915
10461,POINT (-73.83791 40.84205),40.84205, -73.83791
11205,POINT (-73.9728 40.697918),40.697918, -73.9728
11691,POINT (-73.75638 40.60971),40.60971, -73.75638
11364,POINT (-73.762535 40.747498),40.747498, -73.762535
10314,POINT (-74.18707 40.59148),40.59148, -74.18707
10303,POINT (-74.15788 40.62708),40.62708, -74.15788
11416,POINT (-73.85961 40.6823),40.6823, -73.85961
10303,POINT (-74.166565 40.627365),40.627365, -74.166565
10458,POINT (-73.89175 40.86951),40.86951, -73.89175
11105,POINT (-73.91217 40.77003),40.77003, -73.91217
11228,POINT (-74.01789 40.62748),40.62748, -74.01789
11354,POINT (-73.81472 40.77021),40.77021, -73.81472
10304,POINT (-74.11303 40.600136),40.600136, -74.11303
10305,POINT (-74.06261 40.593582),40.593582, -74.06261
11207,POINT (-73.8924 40.669792),40.669792, -73.8924
11249,POINT (-73.95614 40.710514),40.710514, -73.95614
11232,POINT (-73.99343 40.66135),40.66135, -73.99343
10462,POINT (-73.85392 40.831528),40.831528, -73.85392
11201-1832,POINT (-73.984886 40.69676),40.69676, -73.984886
11379,POINT (-73.886116 40.72462),40.72462, -73.886116
11105,POINT (-73.91016 40.77915),40.77915, -73.91016
11221,POINT (-73.91546 40.690266),40.690266, -73.91546
10465,POINT (-73.82701 40.82883),40.82883, -73.82701
11206,POINT (-73.935715 40.706703),40.706703, -73.935715
11370,POINT (-73.89211 40.771847),40.771847, -73.89211
10474,POINT (-73.886986 40.822872),40.822872, -73.886986
10460,POINT (-73.879715 40.83721),40.83721, -73.879715
11224,POINT (-73.97151 40.576588),40.576588, -73.97151
11364,POINT (-73.7668 40.746105),40.746105, -73.7668
11106,POINT (-73.934944 40.767014),40.767014, -73.934944
10314,POINT (-74.15788 40.61964),40.61964, -74.15788
11414,POINT (-73.829834 40.65499),40.65499, -73.829834
11691,POINT (-73.74469 40.605625),40.605625, -73.74469
10462,POINT (-73.860535 40.83742),40.83742, -73.860535
11367,POINT (-73.82619 40.718533),40.718533, -73.82619
10314,POINT (-74.16879 40.58382),40.58382, -74.16879
11691,POINT (-73.760414 40.596104),40.596104, -73.760414
10035,POINT (-73.934044 40.837315),40.837315, -73.934044
11370,POINT (-73.89286 40.766304),40.766304, -73.89286
10314,POINT (-74.16384 40.60702),40.60702, -74.16384
11421,POINT (-73.85839 40.690647),40.690647, -73.85839
11377,POINT (-73.90441 40.737865),40.737865, -73.90441
11203,POINT (-73.933525 40.65362),40.65362, -73.933525
11439,POINT (-73.78797 40.789032),40.789032, -73.78797
11691,POINT (-73.75678 40.60859),40.60859, -73.75678
10314,POINT (-74.16444 40.601803),40.601803, -74.16444
10307,POINT (-74.24629 40.514362),40.514362, -74.24629
11692,POINT (-73.77233 40.59582),40.59582, -73.77233
11697,POINT (-73.911194 40.586716),40.586716, -73.911194
11105,POINT (-73.9024 40.776962),40.776962, -73.9024
11210,POINT (-73.9528 40.63765),40.63765, -73.9528
11216,POINT (-73.93823 40.68389),40.68389, -73.93823
11225,POINT (-73.95101 40.66468),40.66468, -73.95101
10467,POINT (-73.878136 40.882153),40.882153, -73.878136
10312,POINT (-74.18576 40.553978),40.553978, -74.18576
11365,POINT (-73.79545 40.738403),40.738403, -73.79545
11385,POINT (-73.901855 40.694275),40.694275, -73.901855
10026,POINT (-73.94698 40.79996),40.79996, -73.94698
11208,POINT (-73.88341 40.67374),40.67374, -73.88341
11421,POINT (-73.86694 40.702114),40.702114, -73.86694
11106,POINT (-73.92763 40.764248),40.764248, -73.92763
10040,POINT (-73.92921 40.85052),40.85052, -73.92921
10309,POINT (-74.200066 40.556576),40.556576, -74.200066
11385,POINT (-73.893364 40.697166),40.697166, -73.893364
11220,POINT (-74.02054 40.637615),40.637615, -74.02054
10451:10455,POINT (-73.93096 40.822037),40.822037, -73.93096
11694,POINT (-73.835434 40.580315),40.580315, -73.835434
11235,POINT (-73.95271 40.584816),40.584816, -73.95271
10453,POINT (-73.91111 40.845078),40.845078, -73.91111
10309:10312,POINT (-74.19968 40.56015),40.56015, -74.19968
10314,POINT (-74.199554 40.586754),40.586754, -74.199554
11354,POINT (-73.83339 40.765385),40.765385, -73.83339
11211,POINT (-73.967735 40.712593),40.712593, -73.967735
11414,POINT (-73.846855 40.663895),40.663895, -73.846855
10302,POINT (-74.140755 40.626564),40.626564, -74.140755
11214,POINT (-74.004234 40.609196),40.609196, -74.004234
11363,POINT (-73.74041 40.775948),40.775948, -73.74041
11432,POINT (-73.776146 40.715576),40.715576, -73.776146
11216,POINT (-73.94682 40.679485),40.679485, -73.94682
10463,POINT (-73.91558 40.883606),40.883606, -73.91558
10040,POINT (-73.93344 40.8638),40.8638, -73.93344
10472,POINT (-73.85683 40.829662),40.829662, -73.85683
11355,POINT (-73.82631 40.74254),40.74254, -73.82631
11412,POINT (-73.75554 40.70637),40.70637, -73.75554
11101,POINT (-73.9366 40.75123),40.75123, -73.9366
10014,POINT (-74.00838 40.735504),40.735504, -74.00838
11207,POINT (-73.90066 40.675484),40.675484, -73.90066
11365,POINT (-73.78278 40.742012),40.742012, -73.78278
11218,POINT (-73.96805 40.63665),40.63665, -73.96805
10014,POINT (-73.99862 40.732212),40.732212, -73.99862
10024,POINT (-73.967224 40.784473),40.784473, -73.967224
10031,POINT (-73.95738 40.823032),40.823032, -73.95738
10303,POINT (-74.14628 40.636925),40.636925, -74.14628
11223,POINT (-73.98274 40.59376),40.59376, -73.98274
10303,POINT (-74.14617 40.63729),40.63729, -74.14617
10017-6927,POINT (-73.97011 40.745922),40.745922, -73.97011
11357,POINT (-73.814766 40.777203),40.777203, -73.814766
10303,POINT (-74.14534 40.636242),40.636242, -74.14534
10456,POINT (-73.91206 40.83501),40.83501, -73.91206
11214,POINT (-73.98451 40.58789),40.58789, -73.98451
10314,POINT (-74.15785 40.6145),40.6145, -74.15785
10025,POINT (-73.972694 40.79087),40.79087, -73.972694
11377,POINT (-73.918915 40.737354),40.737354, -73.918915
11378,POINT (-73.892654 40.72545),40.72545, -73.892654
11358,POINT (-73.79417 40.771515),40.771515, -73.79417
11412,POINT (-73.75001 40.695065),40.695065, -73.75001
11205,POINT (-73.958 40.694363),40.694363, -73.958
111354,POINT (-73.83967 40.76417),40.76417, -73.83967
11354,POINT (-73.81011 40.76397),40.76397, -73.81011
11214,POINT (-73.99183 40.59231),40.59231, -73.99183
11211,POINT (-73.926094 40.7314),40.7314, -73.926094
10038,POINT (-74.00342 40.7108),40.7108, -74.00342
11232,POINT (-74.00591 40.655895),40.655895, -74.00591
10040,POINT (-73.9247 40.85664),40.85664, -73.9247
11412,POINT (-73.76506 40.69345),40.69345, -73.76506
10304,POINT (-74.08324 40.61622),40.61622, -74.08324
10014,POINT (-74.00806 40.739372),40.739372, -74.00806
11421,POINT (-73.85724 40.692627),40.692627, -73.85724
10129,POINT (-73.9574 40.789474),40.789474, -73.9574
11411,POINT (-73.72717 40.699265),40.699265, -73.72717
10032,POINT (-73.93967 40.83876),40.83876, -73.93967
11691,POINT (-73.76237 40.59723),40.59723, -73.76237
10458,POINT (-73.88575 40.86709),40.86709, -73.88575
11418,POINT (-73.81965 40.70224),40.70224, -73.81965
11225,POINT (-73.95696 40.66118),40.66118, -73.95696
11419,POINT (-73.82616 40.69267),40.69267, -73.82616
10025-4403,POINT (-73.96191 40.79548),40.79548, -73.96191
10115,POINT (-73.96805 40.809574),40.809574, -73.96805
11206,POINT (-73.95519 40.699192),40.699192, -73.95519
10302,POINT (-74.13045 40.634018),40.634018, -74.13045
11218,POINT (-73.968796 40.639256),40.639256, -73.968796
11225,POINT (-73.9449 40.664173),40.664173, -73.9449
10025,POINT (-73.97489 40.79926),40.79926, -73.97489
11693,POINT (-73.82006 40.60303),40.60303, -73.82006
11357,POINT (-73.807106 40.793297),40.793297, -73.807106
10306,POINT (-74.11737 40.569283),40.569283, -74.11737
11252,POINT (-74.03255 40.606544),40.606544, -74.03255
10472,POINT (-73.85933 40.826042),40.826042, -73.85933
11201,POINT (-73.98698 40.6985),40.6985, -73.98698
10025,POINT (-73.97316 40.798576),40.798576, -73.97316
11411,POINT (-73.72632 40.68457),40.68457, -73.72632
10311,POINT (-74.17695 40.61744),40.61744, -74.17695
11203,POINT (-73.96078 40.66173),40.66173, -73.96078
11412,POINT (-73.76171 40.70119),40.70119, -73.76171
11230,POINT (-73.95905 40.623),40.623, -73.95905
10309,POINT (-74.210976 40.528904),40.528904, -74.210976
11234,POINT (-73.94396 40.616814),40.616814, -73.94396
10002,POINT (-73.9943 40.709362),40.709362, -73.9943
10302,POINT (-74.14409 40.634266),40.634266, -74.14409
10452,POINT (-73.92107 40.83235),40.83235, -73.92107
10314,POINT (-74.15322 40.615902),40.615902, -74.15322
10470,POINT (-73.87828 40.904434),40.904434, -73.87828
10303,POINT (-74.16137 40.635822),40.635822, -74.16137
11206,POINT (-73.93353 40.702847),40.702847, -73.93353
11216,POINT (-73.95463 40.682003),40.682003, -73.95463
